label,message
ham,Have you always been saying welp?
ham,Haha okay... Today weekend leh... 
ham,Thank you princess! I want to see your nice juicy booty...
ham,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
ham,I've reached home finally...
ham,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
ham,Dear umma she called me now :-)
ham,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
ham,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
ham,Just glad to be talking to you.
ham,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
ham,Tell them no need to investigate about me anywhere.
ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
ham,"Customer place, i wil cal u sir."
ham,Ok i thk i got it. Then u wan me 2 come now or wat?
spam,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
ham,Pls confirm the time to collect the cheque.
ham,Ok can...
ham,Crucify is c not s. You should have told me earlier.
ham,When i have stuff to sell i.ll tell you
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
ham,Talk to g and x about that
ham,Now am free call me pa.
ham,Aight ill get on fb in a couple minutes
ham,Anything lor... U decide...
ham,Takin a shower now but yeah I'll leave when I'm done
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
ham,God bless.get good sleep my dear...i will pray!
ham,Yes i will be there. Glad you made it.
ham,Mm not entirely sure i understood that text but hey. Ho. Which weekend?
ham,Spoons it is then okay?
ham,I had it already..sabarish asked me to go..
ham,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night...."
ham,will you like to be spoiled? :)
ham,Now only i reached home. . . I am very tired now. . I will come tomorro
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham,U meet other fren dun wan meet me ah... Muz b a guy rite...
ham,Er mw im filled tuth is aight
ham,ELLO BABE U OK?
ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
ham,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?"
ham,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs.."
ham,Apo all other are mokka players only
ham,By monday next week. Give me the full gist
ham,Are you willing to go for apps class.
ham,aathi..where are you dear..
ham,It's ok lar. U sleep early too... Nite...
ham,Unni thank you dear for the recharge..Rakhesh
ham,Jus finish bathing...
ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
ham,"Gosh that , what a pain. Spose I better come then."
ham,it's really getting me down just hanging around.
ham,Aaooooright are you at work?
ham,Well I'm going to be an aunty!
ham,Thats cool. i am a gentleman and will treat you with dignity and respect.
ham,"Ask g or iouri, I've told the story like ten times already"
ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
ham,R we going with the  &lt;#&gt;  bus?
ham,"I sent you the prices and do you mean the  &lt;#&gt; g,"
ham,Don know:)this week i'm going to tirunelvai da.
ham,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
ham,I am in bus on the way to calicut
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
ham,* Will have two more cartons off u and is very pleased with shelves
ham,Sday only joined.so training we started today:)
ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
ham,Hey do you want anything to buy:)
ham,:-( sad puppy noise
ham,Which is weird because I know I had it at one point
ham,Hey are you angry with me. Reply me dr.
ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
ham,Ok thanx...
spam,2/2 146tf150p
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
ham,I'm at work. Please call
ham,Fffff. Can you text kadeem or are you too far gone
ham,Then u go back urself lor...
ham,Lol no. U can trust me.
ham,Ok. But i finish at 6.
ham,Dai what this da.. Can i send my resume to this id.
ham,"Sorry, got a late start, we're on the way"
ham,Yup ü not comin :-(
ham,He remains a bro amongst bros
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
ham,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.
ham,I liked the new mobile
ham,"If e timing can, then i go w u lor..."
ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night
ham,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
ham,Then ur sis how?
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back."
ham,That's my honeymoon outfit. :)
ham,Oh god..taken the teeth?is it paining
ham,No dear i do have free messages without any recharge. Hi hi hi
ham,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash
ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
ham,Really dun bluff me leh... U sleep early too. Nite...
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
ham,Can you do online transaction?
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff."
ham,At home by the way
ham,"Not for possession, especially not first offense"
ham,I called but no one pick up e phone. I ask both of them already they said ok.
ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
ham,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
spam,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
ham,I've sent ü my part..
spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
spam,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16"
ham,Our Prasanth ettans mother passed away last night. Just pray for her and family.
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill
ham,Haven't left yet so probably gonna be here til dinner
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ "
spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
ham,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
ham,I though we shd go out n have some fun so bar in town or something – sound ok?
spam,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP
ham,"Fair enough, anything going on?"
ham,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight
ham,am up to my eyes in philosophy
ham,Then why you came to hostel.
ham,Ok. How many should i buy.
ham,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com"
ham,Ok ok take care. I can understand.
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
ham,"K I'm leaving soon, be there a little after 9"
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
ham,Ok thanx... Take care then...
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs
ham,Give one miss from that number please
ham,No plm i will come da. On the way.
ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
ham,Thanx a lot...
ham,No that just means you have a fat head
ham,Ooooooh I forgot to tell u I can get on yoville on my phone
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham,"Awesome, lemme know whenever you're around"
ham,Apps class varaya elaya.
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?
ham,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.
ham,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.
ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
ham,Yup... From what i remb... I think should be can book... 
ham,Today my system sh get ready.all is well and i am also in the deep well
ham,Hmm ill have to think about it... ok you're forgiven! =D
ham,Ahhh. Work. I vaguely remember that! What does it feel like? Lol
ham,They did't play one day last year know even though they have very good team.. Like india.
ham,I plane to give on this month end.
ham,No de. But call me after some time. Ill tell you k
ham,Its a part of checking IQ
ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?"
ham,Even my brother is not like to speak with me. They treat me like aids patent.
ham,Im good! I have been thinking about you...
ham,I dunno they close oredi not... Ü v ma fan...
ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
ham,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
ham,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
ham,There bold 2  &lt;#&gt; . Is that yours
ham,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
ham,That sucks. I'll go over so u can do my hair. You'll do it free right?
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
ham,Probably a couple hours tops
ham,Hey r ü still online? I've finished the formatting...
ham,Ü called dad oredi...
ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
ham,Am only searching for good dual sim mobile pa.
ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
ham,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? 
ham,"Aight I'll grab something to eat too, text me when you're back at mu"
ham,Hey we can go jazz power yoga hip hop kb and yogasana 
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure
ham,Only once then after ill obey all yours.
ham,Shopping? Eh ger i toking abt syd leh...Haha
ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
ham,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
ham,I think chennai well settled?
ham,What happen to her tell the truth
spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply
ham,Can you open the door?
ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
ham,Lol boo I was hoping for a laugh
ham,Jordan got voted out last nite!
ham,Sorry me going home first... Daddy come fetch ü later...
ham,I will spoil you in bed as well :)
ham,Home so we can always chat
ham,K:)i will give my kvb acc details:)
ham,... Are you in the pub?
ham,Got it. Seventeen pounds for seven hundred ml – hope ok.
ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
ham,Did u got that persons story
ham,At WHAT TIME should i come tomorrow
ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is"
ham,That one week leave i put know that time. Why.
ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
ham,No. I dont want to hear anything
ham,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.
ham,"Sorry, I'll call later"
ham,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
ham,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard"
ham,I to am looking forward to all the sex cuddling.. Only two more sleeps 
ham,Even if he my friend he is a priest call him now
ham,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
ham,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready..."
ham,Huh i cant thk of more oredi how many pages do we have?
ham,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
ham,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
ham,I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? 
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
spam,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate"
ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
ham,"Sorry, I'll call later"
ham,Umma. Did she say anything
ham,So ü'll be submitting da project tmr rite?
ham,"I'll get there at 3, unless you guys want me to come some time sooner"
ham,Just send a text. We'll skype later.
ham,Nope... Juz off from work...
ham,Are you driving or training?
ham,Wa... U so efficient... Gee... Thanx...
ham,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................
ham,Dude im no longer a pisces. Im an aquarius now.
ham,K.k:)apo k.good movie.
ham,No break time one... How... I come out n get my stuff fr ü?
ham,Aiyar sorry lor forgot 2 tell u...
ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
ham,I‘m parked next to a MINI!!!! When are you coming in today do you think?
ham,No problem. How are you doing?
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
ham,Hello madam how are you ?
spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
ham,Havent shopping now lor i juz arrive only
ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.
ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …"
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!"
ham,When should I come over?
ham,I'm at work. Please call
ham,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?"
ham,Tension ah?what machi?any problem?
ham,I'm going out to buy mum's present ar.
ham,Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx
ham,"Hi Chikku, send some nice msgs"
ham,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.
ham,"Doing nothing, then u not having dinner w us?"
ham,"I wake up long ago already... Dunno, what other thing?"
spam,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
ham,"Sorry, I'll call later"
spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
ham,I'm not sure if its still available though
ham,Ok enjoy . R u there in home.
ham,I love to wine and dine my lady!
ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor..."
ham,Idea will soon get converted to live:)
ham,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
ham,Is that seriously how you spell his name?
ham,Its ok my arm is feeling weak cuz i got a shot so we can go another time
ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
ham,"Sorry,in meeting I'll call later"
ham,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here.."""
ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe
ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX"
spam,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
ham,Can ü send me a copy of da report?
ham,Thank you. I like you as well...
spam,"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+"
ham,Ultimately tor motive tui achieve korli.
ham,Will ü b going to esplanade fr home?
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
ham,What Today-sunday..sunday is holiday..so no work..
ham,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.
ham,Then get some cash together and I'll text jason
spam,network operator. The service is free. For T & C's visit 80488.biz
ham,Remember to ask alex about his pizza
ham,"Fuuuuck I need to stop sleepin, sup"
ham,"SYMPTOMS when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
spam,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.
ham,You do got a shitload of diamonds though
ham,Do you know when dad will be back?
ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!
ham,Ok u can take me shopping when u get paid =D
ham,Lol I would but despite these cramps I like being a girl.
ham,"Lets use it next week, princess :)"
ham,Does she usually take fifteen fucking minutes to respond to a yes or no question
ham,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing."
ham,Loosu go to hospital. De dont let it careless.
ham,Tell rob to mack his gf in the theater
ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. 
ham,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
ham,Thanks for looking out for me. I really appreciate.
ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.
ham,Yo you around? A friend of mine's lookin to pick up later tonight
ham,No dear i was sleeping :-P
ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
ham,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy "
ham,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin..."
ham,That seems unnecessarily affectionate
ham,I have a sore throat. It's scratches when I talk
ham,How much did ur hdd casing cost.
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) 
spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow
ham,ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX
ham,Good morning pookie pie! Lol hope I didn't wake u up
ham,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! "
ham,Quite late lar... Ard 12 anyway i wun b drivin...
ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
ham,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI
ham,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8"
ham,Ok
ham,"* Was really good to see you the other day dudette, been missing you!"
ham,"No worries, hope photo shoot went well. have a spiffing fun at workage. "
ham,Water logging in desert. Geoenvironmental implications.
ham,I want to lick your pussy now...
ham,"I guess you could be as good an excuse as any, lol."
ham,Ya had just now.onion roast.
ham,Yeah no probs - last night is obviously catching up with you... Speak soon 
ham,India have to take lead:)
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
ham,After the drug she will be able to eat.
ham,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
ham,"Sorry, I'll call later"
ham,I wont touch you with out your permission.
ham,I'm at home. Please call
ham,I dont want to hear anything
ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
ham,Ok ill send you with in  &lt;DECIMAL&gt;  ok.
ham,"Hi this is yijue, can i meet u at 11 tmr?"
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?"
ham,So gd got free ice cream... I oso wan...
ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!"
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
ham,O we cant see if we can join denis and mina? Or does denis want alone time
ham,"Alright, see you in a bit"
ham,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
ham,Shall i come to get pickle
ham,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea"
spam,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
ham,We can make a baby in yo tho
ham,EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.
ham,Dear reached railway. What happen to you
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
ham,....photoshop makes my computer shut down.
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386
ham,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM
ham,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.
ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
ham,"Sorry that took so long, omw now"
ham,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.
ham,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
spam,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM"
ham,I love working from home :)
ham,Correct. So how was work today
ham,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?"
spam,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
ham,Eatin my lunch...
ham,"When you just put in the + sign, choose my number and the pin will show. Right?"
ham,Did you see that film:)
spam,You have 1 new message. Call 0207-083-6089
